Driver,Trip,Week,Treatment,AgeGroup,Gender
28,117,5,1,2,2
28,118,5,1,2,2
28,120,5,1,2,2
28,123,5,1,2,2
28,124,5,1,2,2
28,125,5,1,2,2
28,128,5,1,2,2
28,132,5,1,2,2
28,133,5,1,2,2
28,135,5,1,2,2
28,136,5,1,2,2
28,137,5,1,2,2
28,146,5,1,2,2
28,147,5,1,2,2
28,148,5,1,2,2
28,149,6,1,2,2
28,150,6,1,2,2
28,163,6,1,2,2
28,164,6,1,2,2
28,165,6,1,2,2
28,166,6,1,2,2
28,168,6,1,2,2
28,169,6,1,2,2
28,172,6,1,2,2
28,173,6,1,2,2
28,174,6,1,2,2
28,177,7,1,2,2
29,2,1,0,2,1
29,3,1,0,2,1
29,4,1,0,2,1
29,6,1,0,2,1
29,7,1,0,2,1
29,13,1,0,2,1
29,16,1,0,2,1
29,21,1,0,2,1
29,23,1,0,2,1
29,46,2,0,2,1
29,48,2,0,2,1
29,54,2,0,2,1
29,59,2,0,2,1
29,62,2,0,2,1
29,63,2,0,2,1
29,64,2,0,2,1
29,68,2,0,2,1
29,69,2,0,2,1
29,85,3,1,2,1
29,86,3,1,2,1
29,87,3,1,2,1
29,91,3,1,2,1
29,92,3,1,2,1
29,93,3,1,2,1
29,101,3,1,2,1
29,105,3,1,2,1
29,107,3,1,2,1
29,116,3,1,2,1
29,117,3,1,2,1
29,118,3,1,2,1
29,119,3,1,2,1
29,147,4,1,2,1
29,148,4,1,2,1
29,156,4,1,2,1
29,168,4,1,2,1
29,169,4,1,2,1
29,202,5,1,2,1
29,203,5,1,2,1
29,211,5,1,2,1
29,215,6,1,2,1
29,247,6,1,2,1
29,255,6,1,2,1
29,256,6,1,2,1
30,1,1,0,2,2
30,3,1,0,2,2
30,4,1,0,2,2
30,13,1,0,2,2
30,20,1,0,2,2
30,23,1,0,2,2
30,30,1,0,2,2
30,57,2,0,2,2
30,58,2,0,2,2
30,69,2,0,2,2
30,70,2,0,2,2
30,72,2,0,2,2
30,74,3,1,2,2
30,83,3,1,2,2
30,89,3,1,2,2
30,106,3,1,2,2
30,110,3,1,2,2
30,111,3,1,2,2
30,120,4,1,2,2
30,126,4,1,2,2
30,127,4,1,2,2
30,128,4,1,2,2
30,133,4,1,2,2
30,134,4,1,2,2
30,135,4,1,2,2
30,145,4,1,2,2
30,146,4,1,2,2
30,165,4,1,2,2
30,167,4,1,2,2
30,171,5,1,2,2
30,173,5,1,2,2
30,178,5,1,2,2
30,191,5,1,2,2
30,192,5,1,2,2
30,194,5,1,2,2
30,195,5,1,2,2
30,199,5,1,2,2
30,211,5,1,2,2
30,214,5,1,2,2
30,233,6,1,2,2
30,237,6,1,2,2
30,239,6,1,2,2
30,242,6,1,2,2
30,249,6,1,2,2
30,257,6,1,2,2
30,259,6,1,2,2
30,269,6,1,2,2
30,272,6,1,2,2
30,273,6,1,2,2
30,274,6,1,2,2
30,285,7,1,2,2
31,1,1,0,2,1
31,2,1,0,2,1
31,9,1,0,2,1
31,11,1,0,2,1
31,12,1,0,2,1
31,13,1,0,2,1
31,17,1,0,2,1
31,18,1,0,2,1
31,19,1,0,2,1
31,20,1,0,2,1
31,24,2,0,2,1
31,25,2,0,2,1
31,28,2,0,2,1
31,30,2,0,2,1
31,34,2,0,2,1
31,35,2,0,2,1
31,36,2,0,2,1
31,37,2,0,2,1
31,39,2,0,2,1
31,40,2,0,2,1
31,42,2,0,2,1
31,43,2,0,2,1
31,48,2,0,2,1
31,49,3,1,2,1
31,57,3,1,2,1
31,58,3,1,2,1
31,63,5,1,2,1
31,64,5,1,2,1
31,67,5,1,2,1
31,68,5,1,2,1
31,72,5,1,2,1
31,73,5,1,2,1
31,76,5,1,2,1
31,77,5,1,2,1
31,83,5,1,2,1
31,86,6,1,2,1
31,87,6,1,2,1
31,89,6,1,2,1
31,95,6,1,2,1
31,96,6,1,2,1
31,100,6,1,2,1
31,101,6,1,2,1
31,102,6,1,2,1
31,103,6,1,2,1
31,108,6,1,2,1
31,109,6,1,2,1
31,112,6,1,2,1
31,113,6,1,2,1
31,115,6,1,2,1
31,117,7,1,2,1
31,118,7,1,2,1
32,1,1,0,1,1
32,20,1,0,1,1
32,57,1,0,1,1
32,59,1,0,1,1
32,68,1,0,1,1
32,69,1,0,1,1
32,85,1,0,1,1
32,98,1,0,1,1
32,118,2,0,1,1
32,119,2,0,1,1
32,123,2,0,1,1
32,127,2,0,1,1
32,136,2,0,1,1
32,137,2,0,1,1
32,147,2,0,1,1
32,148,2,0,1,1
32,152,2,0,1,1
32,158,2,0,1,1
32,164,2,0,1,1
32,172,2,0,1,1
32,176,2,0,1,1
32,183,3,1,1,1
32,186,3,1,1,1
32,192,3,1,1,1
32,200,3,1,1,1
32,203,3,1,1,1
32,210,3,1,1,1
32,217,3,1,1,1
32,220,3,1,1,1
32,222,3,1,1,1
32,227,3,1,1,1
32,229,3,1,1,1
32,236,3,1,1,1
32,237,3,1,1,1
32,264,3,1,1,1
32,265,3,1,1,1
32,286,4,1,1,1
32,288,4,1,1,1
32,291,4,1,1,1
32,292,4,1,1,1
32,296,4,1,1,1
32,309,4,1,1,1
32,315,4,1,1,1
32,316,4,1,1,1
32,324,4,1,1,1
32,325,4,1,1,1
32,332,4,1,1,1
32,334,4,1,1,1
32,346,5,1,1,1
32,349,5,1,1,1
32,350,5,1,1,1
32,355,5,1,1,1
32,356,5,1,1,1
32,359,5,1,1,1
32,361,5,1,1,1
32,364,5,1,1,1
32,365,5,1,1,1
32,373,5,1,1,1
32,375,5,1,1,1
32,376,5,1,1,1
32,387,5,1,1,1
32,396,5,1,1,1
32,408,5,1,1,1
32,410,5,1,1,1
32,414,5,1,1,1
32,420,5,1,1,1
32,423,5,1,1,1
32,438,6,1,1,1
32,440,6,1,1,1
32,442,6,1,1,1
32,447,6,1,1,1
32,448,6,1,1,1
32,449,6,1,1,1
32,450,6,1,1,1
32,456,6,1,1,1
32,459,6,1,1,1
32,461,6,1,1,1
32,477,6,1,1,1
32,490,6,1,1,1
32,494,6,1,1,1
32,495,6,1,1,1
32,507,6,1,1,1
32,518,7,1,1,1
32,519,7,1,1,1
32,524,7,1,1,1
33,1,1,0,1,1
33,21,1,0,1,1
33,22,1,0,1,1
33,30,1,0,1,1
33,31,1,0,1,1
33,39,1,0,1,1
33,55,1,0,1,1
33,57,1,0,1,1
33,95,2,0,1,1
33,102,2,0,1,1
33,103,2,0,1,1
33,105,2,0,1,1
33,189,3,1,1,1
33,218,4,1,1,1
33,219,4,1,1,1
33,270,5,1,1,1
33,296,5,1,1,1
33,298,5,1,1,1
33,299,5,1,1,1
33,310,5,1,1,1
33,312,5,1,1,1
33,316,5,1,1,1
33,322,5,1,1,1
33,326,5,1,1,1
33,328,6,1,1,1
33,349,6,1,1,1
33,354,6,1,1,1
33,362,6,1,1,1
33,366,6,1,1,1
33,398,6,1,1,1
33,400,6,1,1,1
33,401,6,1,1,1
33,403,6,1,1,1
33,406,6,1,1,1
33,407,6,1,1,1
34,1,1,0,1,1
34,30,1,0,1,1
34,33,1,0,1,1
34,38,1,0,1,1
34,39,1,0,1,1
34,51,1,0,1,1
34,53,1,0,1,1
34,55,1,0,1,1
34,57,1,0,1,1
34,104,1,0,1,1
34,107,1,0,1,1
34,153,2,0,1,1
34,154,2,0,1,1
34,198,2,0,1,1
34,205,2,0,1,1
34,220,2,0,1,1
34,244,3,1,1,1
34,253,3,1,1,1
34,273,3,1,1,1
34,274,3,1,1,1
34,283,3,1,1,1
34,284,3,1,1,1
34,289,3,1,1,1
34,290,3,1,1,1
34,300,3,1,1,1
34,309,3,1,1,1
34,323,3,1,1,1
34,329,3,1,1,1
34,370,4,1,1,1
34,371,4,1,1,1
34,381,4,1,1,1
34,402,4,1,1,1
34,415,4,1,1,1
34,416,4,1,1,1
34,436,4,1,1,1
34,439,4,1,1,1
34,451,5,1,1,1
34,453,5,1,1,1
34,477,5,1,1,1
34,488,5,1,1,1
34,551,6,1,1,1
34,552,6,1,1,1
34,555,6,1,1,1
34,561,6,1,1,1
34,562,6,1,1,1
34,566,6,1,1,1
34,567,6,1,1,1
34,571,6,1,1,1
34,572,6,1,1,1
34,574,6,1,1,1
34,611,6,1,1,1
34,618,6,1,1,1
34,636,6,1,1,1
34,638,7,1,1,1
34,652,7,1,1,1
34,657,7,1,1,1
34,658,7,1,1,1
34,665,7,1,1,1
35,1,1,0,1,2
35,8,1,0,1,2
35,26,1,0,1,2
35,29,1,0,1,2
35,35,2,0,1,2
35,44,2,0,1,2
35,45,2,0,1,2
35,58,3,1,1,2
35,59,3,1,1,2
35,61,3,1,1,2
35,70,3,1,1,2
35,71,3,1,1,2
35,72,3,1,1,2
35,76,3,1,1,2
35,99,4,1,1,2
35,111,4,1,1,2
35,117,4,1,1,2
35,132,4,1,1,2
35,139,5,1,1,2
35,146,5,1,1,2
35,151,5,1,1,2
35,162,6,1,1,2
35,164,6,1,1,2
35,166,6,1,1,2
35,174,6,1,1,2
36,1,1,0,2,1
36,2,1,0,2,1
36,4,1,0,2,1
36,5,1,0,2,1
36,9,1,0,2,1
36,13,1,0,2,1
36,14,1,0,2,1
36,15,1,0,2,1
36,20,1,0,2,1
36,21,1,0,2,1
36,22,1,0,2,1
36,23,1,0,2,1
36,24,1,0,2,1
36,25,1,0,2,1
36,26,1,0,2,1
36,27,2,0,2,1
36,28,2,0,2,1
36,29,2,0,2,1
36,30,2,0,2,1
36,32,2,0,2,1
36,33,2,0,2,1
36,35,2,0,2,1
36,36,2,0,2,1
36,37,2,0,2,1
36,39,2,0,2,1
36,43,2,0,2,1
36,44,2,0,2,1
36,45,2,0,2,1
36,46,2,0,2,1
36,47,2,0,2,1
36,48,2,0,2,1
36,50,2,0,2,1
36,51,2,0,2,1
36,52,2,0,2,1
36,53,2,0,2,1
36,54,2,0,2,1
36,55,2,0,2,1
36,56,3,1,2,1
36,58,3,1,2,1
36,59,3,1,2,1
36,60,3,1,2,1
36,61,3,1,2,1
36,68,3,1,2,1
36,69,3,1,2,1
36,71,3,1,2,1
36,72,3,1,2,1
36,73,3,1,2,1
36,74,3,1,2,1
36,77,3,1,2,1
36,79,3,1,2,1
36,81,3,1,2,1
36,82,3,1,2,1
36,83,3,1,2,1
36,84,3,1,2,1
36,85,3,1,2,1
36,86,3,1,2,1
36,89,3,1,2,1
36,90,3,1,2,1
36,99,3,1,2,1
36,100,3,1,2,1
36,101,3,1,2,1
36,102,3,1,2,1
36,103,3,1,2,1
36,105,3,1,2,1
36,106,3,1,2,1
36,107,3,1,2,1
36,108,3,1,2,1
36,109,3,1,2,1
36,110,4,1,2,1
36,111,4,1,2,1
36,113,4,1,2,1
36,114,4,1,2,1
36,116,4,1,2,1
36,117,4,1,2,1
36,118,4,1,2,1
36,119,4,1,2,1
36,121,4,1,2,1
36,122,4,1,2,1
36,123,4,1,2,1
36,124,4,1,2,1
36,125,4,1,2,1
36,127,4,1,2,1
36,128,4,1,2,1
36,130,4,1,2,1
36,131,4,1,2,1
36,132,4,1,2,1
36,133,4,1,2,1
36,136,4,1,2,1
36,137,4,1,2,1
36,138,4,1,2,1
36,139,4,1,2,1
36,141,4,1,2,1
36,142,4,1,2,1
36,144,4,1,2,1
36,145,4,1,2,1
36,146,5,1,2,1
36,148,5,1,2,1
36,150,5,1,2,1
36,151,5,1,2,1
36,153,5,1,2,1
36,154,5,1,2,1
36,156,5,1,2,1
36,157,5,1,2,1
36,158,5,1,2,1
36,159,5,1,2,1
36,160,5,1,2,1
36,163,5,1,2,1
36,164,5,1,2,1
36,166,5,1,2,1
36,167,5,1,2,1
36,169,5,1,2,1
36,170,5,1,2,1
36,171,5,1,2,1
36,173,5,1,2,1
36,174,6,1,2,1
36,175,6,1,2,1
36,176,6,1,2,1
36,177,6,1,2,1
36,179,6,1,2,1
36,180,6,1,2,1
36,181,6,1,2,1
36,182,6,1,2,1
36,187,6,1,2,1
36,188,6,1,2,1
36,189,6,1,2,1
36,190,6,1,2,1
36,191,6,1,2,1
36,194,6,1,2,1
36,195,6,1,2,1
36,196,6,1,2,1
36,199,6,1,2,1
36,200,6,1,2,1
36,201,6,1,2,1
36,202,7,1,2,1
36,203,7,1,2,1
36,204,7,1,2,1
36,207,7,1,2,1
36,208,7,1,2,1
37,1,1,0,1,2
37,6,1,0,1,2
37,8,1,0,1,2
37,11,1,0,1,2
37,12,1,0,1,2
37,13,1,0,1,2
37,14,1,0,1,2
37,25,1,0,1,2
37,27,1,0,1,2
37,30,1,0,1,2
37,32,1,0,1,2
37,45,1,0,1,2
37,56,2,0,1,2
37,74,2,0,1,2
37,80,2,0,1,2
37,87,2,0,1,2
37,88,2,0,1,2
37,101,2,0,1,2
37,106,2,0,1,2
37,135,3,1,1,2
37,136,3,1,1,2
37,143,3,1,1,2
37,149,3,1,1,2
37,158,3,1,1,2
37,161,3,1,1,2
37,175,4,1,1,2
37,193,4,1,1,2
37,194,4,1,1,2
37,196,4,1,1,2
37,208,4,1,1,2
37,214,4,1,1,2
37,223,4,1,1,2
37,260,5,1,1,2
37,267,5,1,1,2
37,279,5,1,1,2
37,282,6,1,1,2
37,308,6,1,1,2
37,309,6,1,1,2
37,319,6,1,1,2
37,325,6,1,1,2
37,326,6,1,1,2
37,327,6,1,1,2
37,332,7,1,1,2
37,337,7,1,1,2
37,340,7,1,1,2
38,60,1,0,2,1
38,61,1,0,2,1
38,63,1,0,2,1
38,65,1,0,2,1
38,66,1,0,2,1
38,67,1,0,2,1
38,68,1,0,2,1
38,69,1,0,2,1
38,70,1,0,2,1
38,71,1,0,2,1
38,72,1,0,2,1
38,78,1,0,2,1
38,83,2,0,2,1
38,87,2,0,2,1
38,88,2,0,2,1
38,91,2,0,2,1
38,93,2,0,2,1
38,99,2,0,2,1
38,100,2,0,2,1
38,104,3,1,2,1
38,109,3,1,2,1
38,111,3,1,2,1
38,114,3,1,2,1
38,116,3,1,2,1
38,118,3,1,2,1
38,124,4,1,2,1
38,125,4,1,2,1
38,131,4,1,2,1
38,136,4,1,2,1
38,137,4,1,2,1
38,138,4,1,2,1
38,142,4,1,2,1
38,143,4,1,2,1
38,148,5,1,2,1
38,149,5,1,2,1
38,151,5,1,2,1
38,152,5,1,2,1
38,154,5,1,2,1
38,157,5,1,2,1
38,164,5,1,2,1
38,165,5,1,2,1
38,174,6,1,2,1
38,175,6,1,2,1
38,176,6,1,2,1
38,179,6,1,2,1
38,180,6,1,2,1
38,182,6,1,2,1
39,1,1,0,2,2
39,12,1,0,2,2
39,15,1,0,2,2
39,16,1,0,2,2
39,17,1,0,2,2
39,20,1,0,2,2
39,26,1,0,2,2
39,27,1,0,2,2
39,32,1,0,2,2
39,33,2,0,2,2
39,34,2,0,2,2
39,35,2,0,2,2
39,43,2,0,2,2
39,44,2,0,2,2
39,52,2,0,2,2
39,56,2,0,2,2
39,57,2,0,2,2
39,74,3,1,2,2
39,86,3,1,2,2
39,92,3,1,2,2
39,99,4,1,2,2
39,106,4,1,2,2
39,107,4,1,2,2
39,109,4,1,2,2
39,112,4,1,2,2
39,113,4,1,2,2
39,114,4,1,2,2
39,120,4,1,2,2
39,121,4,1,2,2
39,122,4,1,2,2
39,123,4,1,2,2
39,125,4,1,2,2
39,140,4,1,2,2
39,143,5,1,2,2
39,144,5,1,2,2
39,145,5,1,2,2
39,148,5,1,2,2
39,149,5,1,2,2
39,150,5,1,2,2
39,154,5,1,2,2
39,155,5,1,2,2
39,156,5,1,2,2
39,157,5,1,2,2
39,158,5,1,2,2
39,159,5,1,2,2
39,161,5,1,2,2
39,165,5,1,2,2
39,169,5,1,2,2
39,181,6,1,2,2
39,185,6,1,2,2
39,195,6,1,2,2
39,205,7,1,2,2
40,1,1,0,2,2
40,5,1,0,2,2
40,6,1,0,2,2
40,8,1,0,2,2
40,16,1,0,2,2
40,21,1,0,2,2
40,25,1,0,2,2
40,26,1,0,2,2
40,32,1,0,2,2
40,34,1,0,2,2
40,37,1,0,2,2
40,39,1,0,2,2
40,41,1,0,2,2
40,46,2,0,2,2
40,47,2,0,2,2
40,49,2,0,2,2
40,53,2,0,2,2
40,54,2,0,2,2
40,55,2,0,2,2
40,63,2,0,2,2
40,64,2,0,2,2
40,65,2,0,2,2
40,66,2,0,2,2
40,70,3,1,2,2
40,73,3,1,2,2
40,75,3,1,2,2
40,76,3,1,2,2
40,77,3,1,2,2
40,80,3,1,2,2
40,95,3,1,2,2
40,100,3,1,2,2
40,106,4,1,2,2
40,127,4,1,2,2
40,128,4,1,2,2
40,129,4,1,2,2
40,131,4,1,2,2
40,136,4,1,2,2
40,137,4,1,2,2
40,139,4,1,2,2
40,140,4,1,2,2
40,144,4,1,2,2
40,145,4,1,2,2
40,154,4,1,2,2
40,155,4,1,2,2
40,156,4,1,2,2
40,165,5,1,2,2
40,166,5,1,2,2
40,168,5,1,2,2
40,175,5,1,2,2
40,176,5,1,2,2
40,178,5,1,2,2
40,179,5,1,2,2
40,182,5,1,2,2
40,183,5,1,2,2
40,184,5,1,2,2
40,185,5,1,2,2
40,186,5,1,2,2
40,203,5,1,2,2
40,206,5,1,2,2
40,207,6,1,2,2
40,208,6,1,2,2
40,209,6,1,2,2
40,211,6,1,2,2
40,214,6,1,2,2
40,215,6,1,2,2
40,217,6,1,2,2
40,219,6,1,2,2
40,220,6,1,2,2
40,221,6,1,2,2
40,222,6,1,2,2
40,232,6,1,2,2
40,233,6,1,2,2
40,234,6,1,2,2
40,251,7,1,2,2
41,3,1,0,1,1
41,65,2,0,1,1
41,66,2,0,1,1
41,67,2,0,1,1
41,69,2,0,1,1
41,70,2,0,1,1
41,72,2,0,1,1
41,189,5,1,1,1
41,198,5,1,1,1
41,202,5,1,1,1
41,246,7,1,1,1
42,1,1,0,2,2
42,2,1,0,2,2
42,11,1,0,2,2
42,14,1,0,2,2
42,15,1,0,2,2
42,17,1,0,2,2
42,23,1,0,2,2
42,25,1,0,2,2
42,27,1,0,2,2
42,38,2,0,2,2
42,39,2,0,2,2
42,40,2,0,2,2
42,41,2,0,2,2
42,43,2,0,2,2
42,45,2,0,2,2
42,54,3,1,2,2
42,55,3,1,2,2
42,60,3,1,2,2
42,61,3,1,2,2
42,64,3,1,2,2
42,66,3,1,2,2
42,73,3,1,2,2
42,75,3,1,2,2
42,79,3,1,2,2
42,80,4,1,2,2
42,81,4,1,2,2
42,93,4,1,2,2
42,96,4,1,2,2
42,102,4,1,2,2
42,103,4,1,2,2
42,104,4,1,2,2
42,106,4,1,2,2
42,107,4,1,2,2
42,108,4,1,2,2
42,110,4,1,2,2
42,111,4,1,2,2
42,114,4,1,2,2
42,116,4,1,2,2
42,123,5,1,2,2
42,126,5,1,2,2
42,128,6,1,2,2
42,129,6,1,2,2
42,132,6,1,2,2
42,135,6,1,2,2
42,139,6,1,2,2
42,143,6,1,2,2
42,148,6,1,2,2
42,149,6,1,2,2
42,151,6,1,2,2
42,152,6,1,2,2
42,153,6,1,2,2
42,154,6,1,2,2
42,157,7,1,2,2
43,1,1,0,1,2
43,3,1,0,1,2
43,4,1,0,1,2
43,6,1,0,1,2
43,8,1,0,1,2
43,9,1,0,1,2
43,15,1,0,1,2
43,18,1,0,1,2
43,19,1,0,1,2
43,20,1,0,1,2
43,24,1,0,1,2
43,25,1,0,1,2
43,26,1,0,1,2
43,27,1,0,1,2
43,28,1,0,1,2
43,32,1,0,1,2
43,33,1,0,1,2
43,34,1,0,1,2
43,35,1,0,1,2
43,36,1,0,1,2
43,37,1,0,1,2
43,41,2,0,1,2
43,42,2,0,1,2
43,44,2,0,1,2
43,47,2,0,1,2
43,51,2,0,1,2
43,52,2,0,1,2
43,53,2,0,1,2
43,56,2,0,1,2
43,57,2,0,1,2
43,61,2,0,1,2
43,64,3,1,1,2
43,66,3,1,1,2
43,67,3,1,1,2
43,71,3,1,1,2
43,72,3,1,1,2
43,73,3,1,1,2
43,74,3,1,1,2
43,75,3,1,1,2
43,78,3,1,1,2
43,79,3,1,1,2
43,84,3,1,1,2
43,88,3,1,1,2
43,89,3,1,1,2
43,93,3,1,1,2
43,98,3,1,1,2
43,99,3,1,1,2
43,101,3,1,1,2
43,103,3,1,1,2
43,107,3,1,1,2
43,109,3,1,1,2
43,110,4,1,1,2
43,113,4,1,1,2
43,115,4,1,1,2
43,117,4,1,1,2
43,118,4,1,1,2
43,119,4,1,1,2
43,122,4,1,1,2
43,124,4,1,1,2
43,128,4,1,1,2
43,130,4,1,1,2
43,131,4,1,1,2
43,134,4,1,1,2
43,135,4,1,1,2
43,136,4,1,1,2
43,137,4,1,1,2
43,138,4,1,1,2
43,139,4,1,1,2
43,145,4,1,1,2
43,148,5,1,1,2
43,149,5,1,1,2
43,154,5,1,1,2
43,156,5,1,1,2
43,157,5,1,1,2
43,158,5,1,1,2
43,160,5,1,1,2
43,161,5,1,1,2
43,162,5,1,1,2
43,163,5,1,1,2
43,169,5,1,1,2
43,171,5,1,1,2
43,173,5,1,1,2
43,174,5,1,1,2
43,175,5,1,1,2
43,179,5,1,1,2
43,182,5,1,1,2
43,183,5,1,1,2
43,187,6,1,1,2
43,188,6,1,1,2
43,189,6,1,1,2
43,190,6,1,1,2
43,193,6,1,1,2
43,195,6,1,1,2
43,201,6,1,1,2
43,202,6,1,1,2
43,203,6,1,1,2
43,208,6,1,1,2
43,212,6,1,1,2
43,214,6,1,1,2
43,216,6,1,1,2
43,220,6,1,1,2
43,221,6,1,1,2
43,223,6,1,1,2
43,224,6,1,1,2
43,225,7,1,1,2
43,226,7,1,1,2
43,229,7,1,1,2
44,1,1,0,1,2
44,44,1,0,1,2
44,45,1,0,1,2
44,85,2,0,1,2
44,109,3,1,1,2
44,114,3,1,1,2
44,137,3,1,1,2
44,143,3,1,1,2
44,146,4,1,1,2
44,240,5,1,1,2
44,265,5,1,1,2
44,286,5,1,1,2
44,287,5,1,1,2
44,290,5,1,1,2
44,296,6,1,1,2
44,312,6,1,1,2
44,330,6,1,1,2
44,332,6,1,1,2
44,340,6,1,1,2
44,341,6,1,1,2
45,1,1,0,2,1
45,5,1,0,2,1
45,6,1,0,2,1
45,13,1,0,2,1
45,16,1,0,2,1
45,17,1,0,2,1
45,18,1,0,2,1
45,19,1,0,2,1
45,20,1,0,2,1
45,21,2,0,2,1
45,24,2,0,2,1
45,25,2,0,2,1
45,32,2,0,2,1
45,34,2,0,2,1
45,35,2,0,2,1
45,36,3,1,2,1
45,40,3,1,2,1
45,42,3,1,2,1
45,44,3,1,2,1
45,45,3,1,2,1
45,47,3,1,2,1
45,48,3,1,2,1
45,49,4,1,2,1
45,51,4,1,2,1
45,53,4,1,2,1
45,56,4,1,2,1
45,57,4,1,2,1
45,59,4,1,2,1
45,60,4,1,2,1
45,61,4,1,2,1
45,62,4,1,2,1
45,65,4,1,2,1
45,70,4,1,2,1
45,73,5,1,2,1
45,74,5,1,2,1
45,75,5,1,2,1
45,77,5,1,2,1
45,80,5,1,2,1
45,81,5,1,2,1
45,82,5,1,2,1
45,85,5,1,2,1
45,88,5,1,2,1
45,89,5,1,2,1
45,93,6,1,2,1
45,94,6,1,2,1
45,96,6,1,2,1
45,97,6,1,2,1
45,99,6,1,2,1
45,103,6,1,2,1
45,104,6,1,2,1
45,105,6,1,2,1
45,108,6,1,2,1
45,114,6,1,2,1
45,115,6,1,2,1
45,117,6,1,2,1
45,122,7,1,2,1
47,1,1,0,3,2
47,15,1,0,3,2
47,17,1,0,3,2
47,21,1,0,3,2
47,22,1,0,3,2
47,34,1,0,3,2
47,42,2,0,3,2
47,43,2,0,3,2
47,49,2,0,3,2
47,63,2,0,3,2
47,64,2,0,3,2
47,79,2,0,3,2
47,81,2,0,3,2
47,82,2,0,3,2
47,83,2,0,3,2
47,94,2,0,3,2
47,95,3,1,3,2
47,96,3,1,3,2
47,98,3,1,3,2
47,100,3,1,3,2
47,101,3,1,3,2
47,102,3,1,3,2
47,105,3,1,3,2
47,106,3,1,3,2
47,130,3,1,3,2
47,131,3,1,3,2
47,134,3,1,3,2
47,147,3,1,3,2
47,149,3,1,3,2
47,174,4,1,3,2
47,179,4,1,3,2
47,180,4,1,3,2
47,185,4,1,3,2
47,186,4,1,3,2
47,199,4,1,3,2
47,200,4,1,3,2
47,208,4,1,3,2
47,223,5,1,3,2
47,224,5,1,3,2
47,227,5,1,3,2
47,228,5,1,3,2
47,237,5,1,3,2
47,238,5,1,3,2
47,254,5,1,3,2
47,255,6,1,3,2
47,264,6,1,3,2
47,266,6,1,3,2
47,267,6,1,3,2
47,291,7,1,3,2
48,1,1,0,3,1
48,52,2,0,3,1
48,53,2,0,3,1
48,72,3,1,3,1
48,74,3,1,3,1
48,100,4,1,3,1
48,101,4,1,3,1
48,102,4,1,3,1
48,105,4,1,3,1
48,106,4,1,3,1
48,110,4,1,3,1
48,111,4,1,3,1
48,115,4,1,3,1
48,116,4,1,3,1
48,161,5,1,3,1
48,162,5,1,3,1
48,164,5,1,3,1
48,165,5,1,3,1
48,199,7,1,3,1
49,4,1,0,3,2
49,21,1,0,3,2
49,26,1,0,3,2
49,27,1,0,3,2
49,44,2,0,3,2
49,45,2,0,3,2
49,48,3,1,3,2
49,61,3,1,3,2
49,91,4,1,3,2
49,92,4,1,3,2
49,94,4,1,3,2
49,116,5,1,3,2
49,117,5,1,3,2
49,118,5,1,3,2
49,119,5,1,3,2
49,127,5,1,3,2
49,129,5,1,3,2
49,131,5,1,3,2
49,145,6,1,3,2
49,154,6,1,3,2
49,155,6,1,3,2
49,163,6,1,3,2
49,165,6,1,3,2
49,171,7,1,3,2
50,1,1,0,3,2
50,3,1,0,3,2
50,6,1,0,3,2
50,7,1,0,3,2
50,19,1,0,3,2
50,20,1,0,3,2
50,36,1,0,3,2
50,37,1,0,3,2
50,50,1,0,3,2
50,54,1,0,3,2
50,58,1,0,3,2
50,59,1,0,3,2
50,60,1,0,3,2
50,61,1,0,3,2
