Driver,Trip,Week,Treatment,AgeGroup,Gender
50,71,2,0,3,2
50,72,2,0,3,2
50,77,2,0,3,2
50,78,2,0,3,2
50,79,2,0,3,2
50,80,2,0,3,2
50,81,2,0,3,2
50,82,2,0,3,2
50,83,2,0,3,2
50,88,2,0,3,2
50,90,2,0,3,2
50,91,2,0,3,2
50,135,3,1,3,2
50,136,3,1,3,2
50,137,3,1,3,2
50,138,3,1,3,2
50,139,3,1,3,2
50,143,3,1,3,2
50,144,3,1,3,2
50,146,3,1,3,2
50,158,3,1,3,2
50,165,3,1,3,2
50,167,3,1,3,2
50,169,4,1,3,2
50,174,4,1,3,2
50,192,4,1,3,2
50,193,4,1,3,2
50,195,4,1,3,2
50,200,4,1,3,2
50,203,4,1,3,2
50,210,4,1,3,2
50,213,4,1,3,2
50,228,4,1,3,2
50,229,4,1,3,2
50,230,4,1,3,2
50,232,4,1,3,2
50,238,4,1,3,2
50,240,4,1,3,2
50,241,4,1,3,2
50,242,4,1,3,2
50,244,4,1,3,2
50,246,4,1,3,2
50,247,5,1,3,2
50,248,5,1,3,2
50,251,5,1,3,2
50,254,5,1,3,2
50,256,5,1,3,2
50,257,5,1,3,2
50,265,5,1,3,2
50,273,5,1,3,2
50,274,5,1,3,2
50,277,5,1,3,2
50,278,5,1,3,2
50,300,5,1,3,2
50,301,5,1,3,2
50,304,5,1,3,2
50,306,5,1,3,2
50,309,6,1,3,2
50,312,6,1,3,2
50,315,6,1,3,2
50,316,6,1,3,2
50,317,6,1,3,2
50,320,6,1,3,2
50,335,6,1,3,2
50,337,6,1,3,2
50,341,6,1,3,2
50,343,6,1,3,2
50,362,6,1,3,2
50,363,6,1,3,2
50,367,6,1,3,2
51,1,1,0,3,1
51,3,1,0,3,1
51,7,1,0,3,1
51,10,1,0,3,1
51,13,1,0,3,1
51,14,1,0,3,1
51,31,2,0,3,1
51,49,2,0,3,1
51,75,3,1,3,1
51,90,4,1,3,1
51,91,4,1,3,1
51,100,4,1,3,1
51,101,4,1,3,1
51,119,5,1,3,1
51,120,5,1,3,1
51,140,6,1,3,1
51,152,6,1,3,1
52,3,1,0,2,2
52,6,1,0,2,2
52,10,1,0,2,2
52,30,1,0,2,2
52,32,1,0,2,2
52,39,1,0,2,2
52,40,1,0,2,2
52,43,2,0,2,2
52,48,2,0,2,2
52,59,2,0,2,2
52,61,2,0,2,2
52,63,2,0,2,2
52,70,2,0,2,2
52,71,2,0,2,2
52,86,3,1,2,2
52,89,3,1,2,2
52,97,3,1,2,2
52,98,3,1,2,2
52,99,3,1,2,2
52,101,3,1,2,2
52,102,3,1,2,2
52,104,3,1,2,2
52,114,4,1,2,2
52,117,4,1,2,2
52,130,4,1,2,2
52,146,4,1,2,2
52,148,4,1,2,2
52,151,4,1,2,2
52,152,4,1,2,2
52,154,4,1,2,2
52,155,4,1,2,2
52,171,5,1,2,2
52,172,5,1,2,2
52,184,5,1,2,2
52,194,5,1,2,2
52,201,6,1,2,2
52,202,6,1,2,2
52,205,6,1,2,2
52,221,6,1,2,2
52,224,6,1,2,2
52,229,6,1,2,2
52,230,6,1,2,2
52,231,6,1,2,2
52,232,6,1,2,2
52,239,6,1,2,2
52,242,6,1,2,2
52,244,6,1,2,2
53,10,1,0,2,1
53,19,1,0,2,1
53,22,1,0,2,1
53,25,1,0,2,1
53,28,1,0,2,1
53,29,1,0,2,1
53,30,1,0,2,1
53,31,1,0,2,1
53,38,1,0,2,1
53,81,2,0,2,1
53,84,2,0,2,1
53,90,2,0,2,1
53,103,3,1,2,1
53,109,3,1,2,1
53,110,3,1,2,1
53,114,3,1,2,1
53,115,3,1,2,1
53,119,3,1,2,1
53,120,3,1,2,1
53,125,3,1,2,1
53,126,3,1,2,1
53,130,3,1,2,1
53,131,3,1,2,1
53,134,3,1,2,1
53,135,3,1,2,1
53,142,4,1,2,1
53,143,4,1,2,1
53,166,4,1,2,1
53,167,4,1,2,1
53,171,4,1,2,1
53,172,4,1,2,1
53,177,4,1,2,1
53,183,4,1,2,1
53,184,4,1,2,1
53,186,4,1,2,1
53,187,4,1,2,1
53,201,5,1,2,1
53,203,5,1,2,1
53,207,5,1,2,1
53,208,5,1,2,1
53,209,5,1,2,1
53,216,5,1,2,1
53,217,5,1,2,1
53,225,5,1,2,1
53,227,5,1,2,1
53,228,5,1,2,1
53,234,5,1,2,1
53,235,5,1,2,1
53,240,5,1,2,1
53,241,5,1,2,1
53,244,5,1,2,1
53,246,5,1,2,1
53,247,5,1,2,1
53,248,5,1,2,1
53,251,5,1,2,1
53,253,5,1,2,1
53,254,5,1,2,1
53,255,5,1,2,1
53,257,5,1,2,1
53,270,6,1,2,1
53,285,6,1,2,1
53,290,6,1,2,1
53,305,6,1,2,1
53,306,6,1,2,1
53,319,6,1,2,1
53,325,6,1,2,1
53,327,6,1,2,1
54,12,1,0,3,1
54,13,1,0,3,1
54,14,1,0,3,1
54,29,3,1,3,1
54,30,3,1,3,1
54,31,3,1,3,1
54,36,3,1,3,1
54,37,3,1,3,1
54,42,4,1,3,1
54,45,4,1,3,1
54,59,5,1,3,1
56,1,1,0,3,1
56,7,1,0,3,1
56,8,1,0,3,1
56,12,1,0,3,1
56,13,1,0,3,1
56,25,2,0,3,1
56,26,2,0,3,1
56,27,2,0,3,1
56,29,2,0,3,1
56,30,2,0,3,1
56,31,2,0,3,1
56,32,2,0,3,1
56,33,2,0,3,1
56,42,2,0,3,1
56,44,2,0,3,1
56,46,3,1,3,1
56,48,3,1,3,1
56,49,3,1,3,1
56,52,3,1,3,1
56,54,3,1,3,1
56,58,3,1,3,1
56,61,3,1,3,1
56,62,3,1,3,1
56,64,3,1,3,1
56,65,3,1,3,1
56,71,4,1,3,1
56,79,4,1,3,1
56,80,4,1,3,1
56,83,4,1,3,1
56,84,4,1,3,1
56,93,5,1,3,1
56,94,5,1,3,1
56,95,5,1,3,1
56,96,5,1,3,1
56,105,5,1,3,1
56,108,5,1,3,1
56,109,5,1,3,1
56,110,5,1,3,1
56,112,5,1,3,1
56,113,5,1,3,1
56,119,6,1,3,1
56,120,6,1,3,1
56,126,6,1,3,1
56,127,6,1,3,1
56,140,7,1,3,1
57,373,2,0,3,1
57,382,2,0,3,1
57,384,2,0,3,1
57,503,4,1,3,1
57,508,4,1,3,1
57,669,6,1,3,1
57,676,6,1,3,1
58,1,1,0,3,1
58,2,1,0,3,1
58,4,1,0,3,1
58,5,1,0,3,1
58,7,1,0,3,1
58,12,1,0,3,1
58,14,1,0,3,1
58,19,2,0,3,1
58,23,2,0,3,1
58,27,2,0,3,1
58,28,2,0,3,1
58,34,2,0,3,1
58,37,2,0,3,1
58,38,2,0,3,1
58,42,2,0,3,1
58,43,2,0,3,1
58,47,2,0,3,1
58,48,2,0,3,1
58,50,2,0,3,1
58,51,3,1,3,1
58,52,3,1,3,1
58,53,3,1,3,1
58,54,3,1,3,1
58,59,3,1,3,1
58,60,3,1,3,1
58,73,3,1,3,1
58,74,3,1,3,1
58,75,3,1,3,1
58,76,4,1,3,1
58,77,4,1,3,1
58,80,4,1,3,1
58,81,4,1,3,1
58,83,4,1,3,1
58,84,4,1,3,1
58,85,4,1,3,1
58,86,4,1,3,1
58,87,4,1,3,1
58,90,4,1,3,1
58,91,4,1,3,1
58,93,4,1,3,1
58,98,4,1,3,1
58,104,4,1,3,1
58,106,4,1,3,1
58,107,4,1,3,1
58,108,4,1,3,1
58,109,4,1,3,1
58,110,4,1,3,1
58,112,4,1,3,1
58,114,5,1,3,1
58,115,5,1,3,1
58,120,5,1,3,1
58,121,5,1,3,1
58,123,5,1,3,1
58,125,5,1,3,1
58,126,5,1,3,1
58,127,5,1,3,1
58,128,5,1,3,1
58,129,5,1,3,1
58,132,5,1,3,1
58,133,5,1,3,1
58,135,5,1,3,1
58,137,5,1,3,1
58,138,5,1,3,1
58,143,5,1,3,1
58,152,5,1,3,1
58,153,5,1,3,1
58,154,5,1,3,1
58,157,6,1,3,1
58,158,6,1,3,1
58,160,6,1,3,1
58,163,6,1,3,1
58,164,6,1,3,1
58,167,6,1,3,1
58,168,6,1,3,1
58,174,6,1,3,1
58,175,6,1,3,1
58,176,6,1,3,1
58,177,6,1,3,1
58,179,6,1,3,1
58,180,6,1,3,1
58,186,6,1,3,1
58,187,6,1,3,1
58,192,6,1,3,1
58,193,6,1,3,1
58,196,6,1,3,1
58,197,6,1,3,1
58,198,7,1,3,1
59,1,1,0,3,2
59,6,1,0,3,2
59,10,1,0,3,2
59,16,1,0,3,2
59,18,1,0,3,2
59,19,1,0,3,2
59,20,1,0,3,2
59,21,2,0,3,2
59,22,2,0,3,2
59,27,2,0,3,2
59,30,2,0,3,2
59,31,2,0,3,2
59,33,2,0,3,2
59,35,2,0,3,2
59,43,2,0,3,2
59,44,2,0,3,2
59,46,2,0,3,2
59,50,2,0,3,2
59,51,2,0,3,2
59,55,2,0,3,2
59,56,2,0,3,2
59,57,2,0,3,2
59,58,2,0,3,2
59,59,2,0,3,2
59,60,3,1,3,2
59,62,3,1,3,2
59,63,3,1,3,2
59,65,3,1,3,2
59,67,3,1,3,2
59,70,3,1,3,2
59,71,3,1,3,2
59,72,3,1,3,2
59,74,3,1,3,2
59,80,3,1,3,2
59,83,3,1,3,2
59,85,3,1,3,2
59,86,4,1,3,2
59,90,4,1,3,2
59,93,4,1,3,2
59,98,4,1,3,2
59,101,4,1,3,2
59,103,4,1,3,2
59,105,4,1,3,2
59,107,4,1,3,2
59,108,4,1,3,2
59,109,4,1,3,2
59,112,4,1,3,2
59,113,4,1,3,2
59,115,4,1,3,2
59,116,4,1,3,2
59,120,4,1,3,2
59,122,4,1,3,2
59,123,4,1,3,2
59,125,4,1,3,2
59,128,5,1,3,2
59,131,5,1,3,2
59,133,5,1,3,2
59,135,5,1,3,2
59,136,5,1,3,2
59,137,5,1,3,2
59,138,5,1,3,2
59,141,5,1,3,2
59,143,5,1,3,2
59,147,5,1,3,2
59,151,5,1,3,2
59,154,5,1,3,2
59,155,5,1,3,2
59,159,5,1,3,2
59,161,5,1,3,2
59,167,5,1,3,2
59,169,5,1,3,2
59,170,5,1,3,2
59,172,6,1,3,2
59,174,6,1,3,2
59,184,6,1,3,2
59,194,6,1,3,2
59,200,7,1,3,2
60,151,3,1,3,2
60,152,3,1,3,2
60,153,3,1,3,2
60,155,3,1,3,2
60,156,3,1,3,2
60,157,3,1,3,2
60,161,3,1,3,2
60,169,3,1,3,2
60,171,3,1,3,2
60,172,3,1,3,2
60,304,7,1,3,2
61,1,1,0,3,1
61,7,1,0,3,1
61,12,1,0,3,1
61,14,1,0,3,1
61,37,2,0,3,1
61,40,2,0,3,1
61,44,2,0,3,1
61,45,2,0,3,1
61,50,2,0,3,1
61,52,2,0,3,1
61,55,2,0,3,1
61,71,3,1,3,1
61,72,3,1,3,1
61,73,3,1,3,1
61,74,3,1,3,1
61,102,4,1,3,1
61,104,4,1,3,1
61,127,5,1,3,1
61,143,5,1,3,1
61,146,5,1,3,1
61,152,5,1,3,1
61,188,6,1,3,1
61,190,6,1,3,1
61,193,7,1,3,1
62,398,1,0,2,1
62,403,1,0,2,1
62,404,1,0,2,1
62,405,1,0,2,1
62,407,1,0,2,1
62,428,2,0,2,1
62,429,2,0,2,1
62,431,2,0,2,1
62,435,2,0,2,1
62,437,2,0,2,1
62,438,2,0,2,1
62,439,2,0,2,1
62,443,2,0,2,1
62,446,2,0,2,1
62,452,2,0,2,1
62,458,2,0,2,1
62,478,3,1,2,1
62,479,3,1,2,1
62,484,3,1,2,1
62,485,3,1,2,1
62,487,3,1,2,1
62,494,3,1,2,1
62,498,3,1,2,1
62,501,3,1,2,1
62,502,3,1,2,1
62,505,3,1,2,1
62,509,3,1,2,1
62,517,3,1,2,1
62,524,4,1,2,1
62,532,4,1,2,1
62,533,4,1,2,1
62,537,4,1,2,1
62,546,4,1,2,1
62,549,4,1,2,1
62,550,4,1,2,1
62,559,4,1,2,1
62,562,4,1,2,1
62,575,5,1,2,1
62,576,5,1,2,1
62,577,5,1,2,1
62,578,5,1,2,1
62,579,5,1,2,1
62,582,5,1,2,1
62,590,5,1,2,1
62,617,6,1,2,1
62,623,6,1,2,1
62,626,6,1,2,1
62,627,6,1,2,1
62,633,6,1,2,1
62,638,6,1,2,1
62,640,6,1,2,1
62,647,6,1,2,1
62,654,6,1,2,1
63,4,1,0,1,2
63,5,1,0,1,2
63,12,1,0,1,2
63,13,1,0,1,2
63,35,2,0,1,2
63,36,2,0,1,2
63,54,3,1,1,2
63,83,4,1,1,2
63,84,4,1,1,2
63,91,5,1,1,2
63,92,5,1,1,2
63,97,5,1,1,2
63,98,5,1,1,2
63,102,5,1,1,2
63,103,5,1,1,2
63,136,6,1,1,2
63,138,6,1,1,2
64,7,1,0,2,1
64,9,1,0,2,1
64,10,1,0,2,1
64,15,1,0,2,1
64,18,1,0,2,1
64,32,1,0,2,1
64,34,1,0,2,1
64,35,1,0,2,1
64,36,1,0,2,1
64,39,1,0,2,1
64,40,1,0,2,1
64,41,1,0,2,1
64,42,1,0,2,1
64,48,2,0,2,1
64,51,2,0,2,1
64,60,2,0,2,1
64,61,2,0,2,1
64,66,2,0,2,1
64,67,2,0,2,1
64,71,2,0,2,1
64,75,2,0,2,1
64,82,2,0,2,1
64,85,2,0,2,1
64,87,2,0,2,1
64,94,3,1,2,1
64,95,3,1,2,1
64,98,3,1,2,1
64,99,3,1,2,1
64,103,3,1,2,1
64,104,3,1,2,1
64,106,3,1,2,1
64,109,3,1,2,1
64,126,4,1,2,1
64,129,4,1,2,1
64,142,4,1,2,1
64,148,4,1,2,1
64,153,4,1,2,1
64,166,4,1,2,1
64,167,4,1,2,1
64,171,5,1,2,1
64,172,5,1,2,1
64,182,5,1,2,1
64,183,5,1,2,1
64,185,5,1,2,1
64,190,5,1,2,1
64,210,6,1,2,1
64,213,6,1,2,1
64,217,6,1,2,1
64,225,6,1,2,1
64,228,6,1,2,1
64,234,6,1,2,1
64,235,6,1,2,1
64,237,6,1,2,1
64,238,6,1,2,1
64,248,7,1,2,1
65,1,1,0,1,2
65,4,1,0,1,2
65,5,1,0,1,2
65,11,1,0,1,2
65,12,1,0,1,2
65,18,1,0,1,2
65,19,1,0,1,2
65,20,1,0,1,2
65,21,1,0,1,2
65,22,1,0,1,2
65,23,1,0,1,2
65,28,1,0,1,2
65,29,1,0,1,2
65,31,1,0,1,2
65,33,1,0,1,2
65,34,1,0,1,2
65,35,1,0,1,2
65,44,2,0,1,2
65,49,2,0,1,2
65,56,2,0,1,2
65,57,2,0,1,2
65,58,2,0,1,2
65,61,2,0,1,2
65,64,2,0,1,2
65,66,2,0,1,2
65,67,2,0,1,2
65,68,2,0,1,2
65,70,2,0,1,2
65,74,2,0,1,2
65,76,2,0,1,2
65,77,2,0,1,2
65,79,2,0,1,2
65,80,2,0,1,2
65,87,2,0,1,2
65,92,3,1,1,2
65,93,3,1,1,2
65,97,3,1,1,2
65,98,3,1,1,2
65,102,3,1,1,2
65,103,3,1,1,2
65,105,3,1,1,2
65,107,3,1,1,2
65,110,3,1,1,2
65,111,3,1,1,2
65,113,3,1,1,2
65,114,3,1,1,2
65,121,4,1,1,2
65,122,4,1,1,2
65,131,4,1,1,2
65,135,4,1,1,2
65,137,4,1,1,2
65,138,4,1,1,2
65,139,4,1,1,2
65,143,4,1,1,2
65,144,4,1,1,2
65,145,4,1,1,2
65,146,4,1,1,2
65,148,4,1,1,2
65,150,4,1,1,2
65,155,4,1,1,2
65,156,4,1,1,2
65,164,4,1,1,2
65,165,4,1,1,2
65,171,5,1,1,2
65,172,5,1,1,2
65,174,5,1,1,2
65,175,5,1,1,2
65,177,5,1,1,2
65,178,5,1,1,2
65,179,5,1,1,2
65,182,5,1,1,2
65,185,5,1,1,2
65,191,5,1,1,2
65,192,5,1,1,2
65,196,5,1,1,2
65,197,5,1,1,2
65,199,5,1,1,2
65,201,5,1,1,2
65,204,5,1,1,2
65,207,5,1,1,2
65,222,5,1,1,2
65,224,6,1,1,2
65,225,6,1,1,2
65,228,6,1,1,2
65,230,6,1,1,2
65,231,6,1,1,2
65,233,6,1,1,2
65,236,6,1,1,2
65,243,6,1,1,2
65,245,6,1,1,2
65,247,6,1,1,2
65,258,6,1,1,2
65,261,6,1,1,2
65,267,6,1,1,2
65,268,6,1,1,2
65,282,7,1,1,2
65,283,7,1,1,2
65,284,7,1,1,2
65,285,7,1,1,2
66,1,1,0,1,2
66,10,1,0,1,2
66,11,1,0,1,2
66,17,1,0,1,2
66,18,1,0,1,2
66,25,2,0,1,2
66,27,2,0,1,2
66,37,2,0,1,2
66,38,2,0,1,2
66,39,2,0,1,2
66,42,2,0,1,2
66,43,2,0,1,2
66,51,2,0,1,2
66,52,3,1,1,2
66,57,3,1,1,2
66,58,3,1,1,2
66,65,3,1,1,2
66,68,3,1,1,2
66,69,3,1,1,2
66,70,3,1,1,2
66,76,4,1,1,2
66,77,4,1,1,2
66,83,4,1,1,2
66,84,4,1,1,2
66,85,4,1,1,2
66,100,4,1,1,2
66,101,4,1,1,2
66,105,4,1,1,2
66,106,4,1,1,2
66,113,5,1,1,2
66,115,5,1,1,2
66,120,5,1,1,2
66,122,5,1,1,2
66,127,5,1,1,2
66,128,5,1,1,2
66,131,5,1,1,2
66,132,5,1,1,2
66,143,6,1,1,2
66,144,6,1,1,2
66,145,6,1,1,2
66,149,6,1,1,2
66,156,6,1,1,2
66,169,6,1,1,2
66,170,6,1,1,2
66,178,7,1,1,2
66,179,7,1,1,2
66,181,7,1,1,2
66,182,7,1,1,2
66,188,7,1,1,2
67,1,1,0,3,1
67,5,1,0,3,1
67,6,1,0,3,1
67,7,1,0,3,1
67,8,1,0,3,1
67,11,1,0,3,1
67,14,1,0,3,1
67,15,1,0,3,1
67,20,1,0,3,1
67,21,1,0,3,1
67,26,1,0,3,1
67,29,1,0,3,1
67,30,2,0,3,1
67,31,2,0,3,1
67,33,2,0,3,1
67,38,2,0,3,1
67,44,2,0,3,1
67,46,2,0,3,1
67,49,2,0,3,1
67,50,2,0,3,1
67,51,2,0,3,1
67,60,2,0,3,1
67,64,2,0,3,1
67,67,2,0,3,1
67,69,3,1,3,1
67,70,3,1,3,1
67,72,3,1,3,1
67,75,3,1,3,1
67,79,3,1,3,1
67,81,3,1,3,1
67,82,3,1,3,1
67,86,3,1,3,1
67,87,3,1,3,1
67,91,3,1,3,1
67,95,3,1,3,1
67,97,3,1,3,1
67,99,4,1,3,1
67,100,4,1,3,1
67,101,4,1,3,1
67,108,4,1,3,1
67,110,4,1,3,1
67,112,4,1,3,1
67,116,4,1,3,1
67,121,4,1,3,1
67,122,4,1,3,1
67,124,4,1,3,1
67,125,4,1,3,1
67,130,4,1,3,1
67,136,4,1,3,1
67,138,4,1,3,1
67,140,4,1,3,1
67,144,5,1,3,1
67,155,5,1,3,1
67,159,5,1,3,1
67,164,5,1,3,1
67,166,5,1,3,1
67,167,5,1,3,1
67,168,5,1,3,1
67,169,5,1,3,1
67,171,5,1,3,1
67,174,5,1,3,1
67,177,5,1,3,1
67,181,5,1,3,1
67,184,5,1,3,1
67,186,5,1,3,1
67,187,5,1,3,1
67,191,6,1,3,1
67,193,6,1,3,1
67,195,6,1,3,1
67,197,6,1,3,1
67,201,6,1,3,1
67,203,6,1,3,1
67,205,6,1,3,1
67,207,6,1,3,1
67,213,6,1,3,1
67,222,6,1,3,1
67,223,6,1,3,1
67,227,6,1,3,1
67,229,6,1,3,1
67,231,6,1,3,1
67,234,6,1,3,1
67,237,6,1,3,1
67,240,6,1,3,1
67,242,6,1,3,1
67,243,6,1,3,1
67,248,7,1,3,1
67,249,7,1,3,1
68,1,1,0,1,2
68,2,1,0,1,2
68,3,1,0,1,2
68,13,1,0,1,2
68,14,1,0,1,2
68,15,1,0,1,2
68,18,1,0,1,2
68,19,1,0,1,2
68,21,1,0,1,2
68,22,2,0,1,2
68,33,2,0,1,2
68,35,2,0,1,2
68,36,2,0,1,2
68,39,2,0,1,2
68,40,2,0,1,2
68,41,3,1,1,2
68,42,3,1,1,2
68,44,3,1,1,2
68,45,3,1,1,2
68,49,3,1,1,2
68,51,3,1,1,2
68,55,3,1,1,2
68,56,3,1,1,2
68,58,3,1,1,2
68,59,3,1,1,2
68,60,3,1,1,2
68,63,3,1,1,2
68,64,4,1,1,2
68,68,4,1,1,2
68,69,4,1,1,2
68,72,4,1,1,2
68,73,4,1,1,2
68,78,4,1,1,2
68,79,4,1,1,2
68,80,4,1,1,2
68,81,4,1,1,2
68,83,5,1,1,2
68,86,5,1,1,2
68,87,5,1,1,2
68,93,5,1,1,2
68,96,5,1,1,2
68,97,5,1,1,2
68,102,5,1,1,2
68,103,5,1,1,2
68,106,5,1,1,2
68,108,5,1,1,2
68,109,6,1,1,2
68,113,6,1,1,2
68,114,6,1,1,2
68,117,6,1,1,2
68,118,6,1,1,2
68,119,6,1,1,2
68,121,6,1,1,2
68,122,6,1,1,2
68,124,6,1,1,2
68,128,6,1,1,2
68,130,6,1,1,2
68,131,6,1,1,2
68,132,6,1,1,2
68,134,6,1,1,2
68,137,6,1,1,2
68,138,6,1,1,2
68,139,6,1,1,2
68,140,6,1,1,2
68,141,6,1,1,2
68,143,7,1,1,2
68,144,7,1,1,2
68,145,7,1,1,2
68,146,7,1,1,2
69,2,1,0,3,2
69,23,2,0,3,2
69,42,3,1,3,2
69,110,6,1,3,2
69,129,7,1,3,2
69,130,7,1,3,2
70,1,1,0,3,1
70,2,1,0,3,1
70,5,1,0,3,1
70,8,1,0,3,1
70,9,1,0,3,1
70,11,1,0,3,1
70,14,1,0,3,1
70,16,1,0,3,1
70,21,1,0,3,1
70,22,1,0,3,1
70,24,1,0,3,1
70,27,1,0,3,1
70,29,1,0,3,1
70,30,1,0,3,1
70,31,1,0,3,1
70,33,1,0,3,1
70,34,1,0,3,1
70,35,1,0,3,1
70,39,1,0,3,1
70,43,1,0,3,1
70,44,1,0,3,1
70,45,1,0,3,1
70,46,1,0,3,1
70,47,2,0,3,1
70,49,2,0,3,1
70,50,2,0,3,1
70,51,2,0,3,1
70,63,2,0,3,1
70,66,2,0,3,1
70,74,2,0,3,1
70,76,2,0,3,1
70,81,2,0,3,1
70,82,2,0,3,1
70,89,2,0,3,1
70,91,2,0,3,1
70,92,2,0,3,1
70,94,2,0,3,1
70,95,2,0,3,1
70,97,3,1,3,1
70,102,3,1,3,1
70,105,3,1,3,1
70,118,3,1,3,1
70,121,3,1,3,1
70,126,3,1,3,1
70,127,3,1,3,1
70,128,3,1,3,1
70,129,3,1,3,1
70,135,4,1,3,1
70,137,4,1,3,1
70,142,4,1,3,1
70,146,4,1,3,1
70,150,4,1,3,1
70,153,4,1,3,1
70,155,4,1,3,1
70,156,4,1,3,1
70,157,4,1,3,1
70,158,4,1,3,1
70,163,4,1,3,1
70,180,4,1,3,1
70,185,4,1,3,1
70,187,4,1,3,1
70,191,4,1,3,1
70,193,4,1,3,1
70,196,5,1,3,1
70,197,5,1,3,1
70,203,5,1,3,1
70,205,5,1,3,1
70,209,5,1,3,1
70,210,5,1,3,1
70,211,5,1,3,1
70,222,5,1,3,1
70,253,5,1,3,1
70,255,5,1,3,1
70,256,5,1,3,1
70,257,5,1,3,1
70,258,5,1,3,1
70,263,5,1,3,1
70,264,5,1,3,1
70,267,5,1,3,1
70,274,6,1,3,1
70,278,6,1,3,1
70,279,6,1,3,1
70,281,6,1,3,1
70,282,6,1,3,1
70,283,6,1,3,1
70,284,6,1,3,1
70,287,6,1,3,1
70,288,6,1,3,1
70,290,6,1,3,1
70,294,6,1,3,1
70,295,6,1,3,1
70,296,6,1,3,1
70,297,6,1,3,1
70,302,6,1,3,1
70,304,6,1,3,1
70,307,6,1,3,1
70,308,6,1,3,1
70,311,6,1,3,1
70,312,6,1,3,1
70,314,6,1,3,1
70,315,6,1,3,1
70,316,6,1,3,1
70,319,7,1,3,1
70,320,7,1,3,1
70,321,7,1,3,1
70,322,7,1,3,1
70,323,7,1,3,1
71,1,1,0,3,2
71,5,1,0,3,2
71,7,1,0,3,2
71,23,1,0,3,2
71,24,1,0,3,2
71,36,1,0,3,2
71,37,1,0,3,2
71,53,2,0,3,2
71,70,2,0,3,2
71,78,2,0,3,2
71,110,3,1,3,2
71,120,4,1,3,2
71,142,4,1,3,2
71,143,4,1,3,2
71,157,4,1,3,2
71,161,4,1,3,2
71,162,4,1,3,2
71,170,5,1,3,2
71,192,5,1,3,2
71,206,5,1,3,2
71,207,5,1,3,2
71,212,6,1,3,2
71,214,6,1,3,2
71,222,6,1,3,2
71,223,6,1,3,2
71,247,6,1,3,2
72,1,1,0,2,2
72,2,1,0,2,2
72,3,1,0,2,2
72,11,1,0,2,2
72,13,1,0,2,2
72,14,1,0,2,2
72,15,1,0,2,2
72,17,1,0,2,2
72,19,1,0,2,2
72,20,1,0,2,2
72,21,1,0,2,2
72,22,2,0,2,2
72,23,2,0,2,2
72,24,2,0,2,2
72,26,2,0,2,2
72,32,2,0,2,2
72,33,2,0,2,2
72,35,2,0,2,2
72,36,2,0,2,2
72,37,2,0,2,2
72,38,3,1,2,2
72,40,3,1,2,2
72,41,3,1,2,2
72,46,3,1,2,2
72,47,3,1,2,2
72,49,3,1,2,2
72,50,3,1,2,2
72,52,3,1,2,2
72,53,3,1,2,2
72,54,3,1,2,2
72,55,3,1,2,2
72,56,4,1,2,2
72,57,4,1,2,2
72,60,4,1,2,2
72,62,4,1,2,2
72,63,4,1,2,2
72,65,4,1,2,2
72,66,4,1,2,2
72,67,4,1,2,2
72,70,4,1,2,2
72,71,4,1,2,2
72,72,5,1,2,2
72,73,5,1,2,2
72,74,5,1,2,2
72,75,5,1,2,2
72,76,5,1,2,2
72,79,5,1,2,2
72,82,5,1,2,2
72,83,5,1,2,2
72,86,5,1,2,2
72,91,5,1,2,2
72,92,5,1,2,2
72,93,6,1,2,2
72,95,6,1,2,2
72,99,6,1,2,2
